id	name	category	taxon
UMLS:C2283981	Dikarya	biolink:OrganismTaxon	NA
NCBIGene:126068	ZNF441	biolink:Gene	NCBITaxon:9606
NCBITaxon:1967	Streptomyces kanamyceticus	biolink:OrganismTaxon	NA
NCBIGene:148789	B3GALNT2	biolink:Gene	NCBITaxon:9606
NCBITaxon:446466	Cellulomonas flavigena DSM 20109	biolink:OrganismTaxon	NA
NCBIGene:101926987	DLGAP4-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:5139	PDE3A	biolink:Gene	NCBITaxon:9606
NCBIGene:2273	FHL1	biolink:Gene	NCBITaxon:9606
NCBITaxon:2268451	Candidatus Pelagibacter sp. FZCC0015	biolink:OrganismTaxon	NA
NCBIGene:9801	MRPL19	biolink:Gene	NCBITaxon:9606
NCBIGene:220930	ZEB1-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:81929	SEH1L	biolink:Gene	NCBITaxon:9606
NCBIGene:5213	PFKM	biolink:Gene	NCBITaxon:9606
NCBIGene:9453	GGPS1	biolink:Gene	NCBITaxon:9606
NCBIGene:688	KLF5	biolink:Gene	NCBITaxon:9606
NCBIGene:9903	KLHL21	biolink:Gene	NCBITaxon:9606
NCBIGene:400961	PAIP2B	biolink:Gene	NCBITaxon:9606
NCBIGene:197335	WDR90	biolink:Gene	NCBITaxon:9606
NCBIGene:148229	ATP8B3	biolink:Gene	NCBITaxon:9606
NCBIGene:100873946	VAV3-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:26046	LTN1	biolink:Gene	NCBITaxon:9606
NCBIGene:3692	EIF6	biolink:Gene	NCBITaxon:9606
NCBIGene:440184	CCDC196	biolink:Gene	NCBITaxon:9606
NCBIGene:26007	TKFC	biolink:Gene	NCBITaxon:9606
NCBIGene:128193291	ZSCAN2-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:25886	POC1A	biolink:Gene	NCBITaxon:9606
NCBIGene:79778	MICALL2	biolink:Gene	NCBITaxon:9606
NCBIGene:56171	DNAH7	biolink:Gene	NCBITaxon:9606
NCBIGene:100506123	APPAT	biolink:Gene	NCBITaxon:9606
NCBIGene:388324	INCA1	biolink:Gene	NCBITaxon:9606
NCBIGene:10818	FRS2	biolink:Gene	NCBITaxon:9606
NCBIGene:11030	RBPMS	biolink:Gene	NCBITaxon:9606
NCBIGene:566	AZU1	biolink:Gene	NCBITaxon:9606
NCBIGene:283807	FBXL22	biolink:Gene	NCBITaxon:9606
NCBIGene:2187	FANCB	biolink:Gene	NCBITaxon:9606
NCBIGene:29057	FAM156A	biolink:Gene	NCBITaxon:9606
NCBITaxon:2062	Streptomycetaceae	biolink:OrganismTaxon	NA
NCBIGene:140680	C20orf96	biolink:Gene	NCBITaxon:9606
NCBIGene:8417	STX7	biolink:Gene	NCBITaxon:9606
NCBIGene:1259	CNGA1	biolink:Gene	NCBITaxon:9606
NCBIGene:84912	SLC35B4	biolink:Gene	NCBITaxon:9606
NCBIGene:9398	CD101	biolink:Gene	NCBITaxon:9606
NCBIGene:53829	P2RY13	biolink:Gene	NCBITaxon:9606
NCBIGene:1380	CR2	biolink:Gene	NCBITaxon:9606
NCBIGene:23381	SMG5	biolink:Gene	NCBITaxon:9606
NCBIGene:25894	PLEKHG4	biolink:Gene	NCBITaxon:9606
NCBIGene:7280	TUBB2A	biolink:Gene	NCBITaxon:9606
NCBIGene:200845	KCTD6	biolink:Gene	NCBITaxon:9606
NCBIGene:149420	PDIK1L	biolink:Gene	NCBITaxon:9606
NCBIGene:441250	TYW1B	biolink:Gene	NCBITaxon:9606
NCBIGene:64849	SLC13A3	biolink:Gene	NCBITaxon:9606
NCBIGene:1017	CDK2	biolink:Gene	NCBITaxon:9606
NCBIGene:168455	CCDC71L	biolink:Gene	NCBITaxon:9606
NCBIGene:200634	KRTCAP3	biolink:Gene	NCBITaxon:9606
NCBIGene:126731	CCSAP	biolink:Gene	NCBITaxon:9606
NCBIGene:25911	DPCD	biolink:Gene	NCBITaxon:9606
NCBIGene:94015	TTYH2	biolink:Gene	NCBITaxon:9606
NCBIGene:285033	STARD7-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:65975	STK33	biolink:Gene	NCBITaxon:9606
NCBIGene:100507062	PSMD6-AS2	biolink:Gene	NCBITaxon:9606
NCBIGene:55315	SLC29A3	biolink:Gene	NCBITaxon:9606
NCBIGene:7410	VAV2	biolink:Gene	NCBITaxon:9606
UniProtKB:A0A0B4J263	TVA39_HUMAN T cell receptor alpha variable 39 (sprot)	biolink:Protein	NCBITaxon:9606
NCBIGene:142	PARP1	biolink:Gene	NCBITaxon:9606
NCBIGene:1071	CETP	biolink:Gene	NCBITaxon:9606
NCBIGene:100137049	PLA2G4B	biolink:Gene	NCBITaxon:9606
NCBIGene:221	ALDH3B1	biolink:Gene	NCBITaxon:9606
NCBIGene:389643	NUGGC	biolink:Gene	NCBITaxon:9606
NCBIGene:81572	PDRG1	biolink:Gene	NCBITaxon:9606
NCBIGene:10231	RCAN2	biolink:Gene	NCBITaxon:9606
NCBITaxon:1159556	Ustilaginoidea virens	biolink:OrganismTaxon	NA
NCBIGene:131890	GRK7	biolink:Gene	NCBITaxon:9606
NCBIGene:5594	MAPK1	biolink:Gene	NCBITaxon:9606
NCBIGene:7915	ALDH5A1	biolink:Gene	NCBITaxon:9606
NCBIGene:6019	RLN2	biolink:Gene	NCBITaxon:9606
NCBIGene:130399	ACVR1C	biolink:Gene	NCBITaxon:9606
NCBIGene:285463	CTBP1-AS	biolink:Gene	NCBITaxon:9606
NCBIGene:5903	RANBP2	biolink:Gene	NCBITaxon:9606
NCBIGene:54919	DNAAF5	biolink:Gene	NCBITaxon:9606
NCBIGene:79603	CERS4	biolink:Gene	NCBITaxon:9606
NCBIGene:101928545	SEPTIN7-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:5494	PPM1A	biolink:Gene	NCBITaxon:9606
NCBIGene:55206	SBNO1	biolink:Gene	NCBITaxon:9606
NCBIGene:79736	TEFM	biolink:Gene	NCBITaxon:9606
NCBIGene:196513	DCP1B	biolink:Gene	NCBITaxon:9606
NCBIGene:389119	INKA1	biolink:Gene	NCBITaxon:9606
NCBIGene:2157	F8	biolink:Gene	NCBITaxon:9606
NCBIGene:113178	SCAMP4	biolink:Gene	NCBITaxon:9606
NCBIGene:9777	TM9SF4	biolink:Gene	NCBITaxon:9606
NCBIGene:89953	KLC4	biolink:Gene	NCBITaxon:9606
NCBIGene:84287	ZDHHC16	biolink:Gene	NCBITaxon:9606
NCBIGene:11126	CD160	biolink:Gene	NCBITaxon:9606
NCBIGene:101928337	PTCSC2	biolink:Gene	NCBITaxon:9606
NCBIGene:27346	TMEM97	biolink:Gene	NCBITaxon:9606
NCBIGene:386593	CHKB-CPT1B	biolink:Gene	NCBITaxon:9606
NCBIGene:65977	PLEKHA3	biolink:Gene	NCBITaxon:9606
NCBIGene:6642	SNX1	biolink:Gene	NCBITaxon:9606
NCBIGene:9972	NUP153	biolink:Gene	NCBITaxon:9606
NCBIGene:56970	ATXN7L3	biolink:Gene	NCBITaxon:9606
NCBIGene:23382	AHCYL2	biolink:Gene	NCBITaxon:9606
NCBIGene:23133	PHF8	biolink:Gene	NCBITaxon:9606
NCBIGene:116832	RPL39L	biolink:Gene	NCBITaxon:9606
NCBIGene:100506012	PPP5D1P	biolink:Gene	NCBITaxon:9606
NCBIGene:1073	CFL2	biolink:Gene	NCBITaxon:9606
NCBIGene:650669	GAS6-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:401647	GOLGA7B	biolink:Gene	NCBITaxon:9606
NCBIGene:478	ATP1A3	biolink:Gene	NCBITaxon:9606
NCBIGene:222068	TMED4	biolink:Gene	NCBITaxon:9606
NCBIGene:3628	INPP1	biolink:Gene	NCBITaxon:9606
NCBIGene:901	CCNG2	biolink:Gene	NCBITaxon:9606
NCBIGene:23468	CBX5	biolink:Gene	NCBITaxon:9606
NCBIGene:8874	ARHGEF7	biolink:Gene	NCBITaxon:9606
NCBIGene:550631	CCDC157	biolink:Gene	NCBITaxon:9606
NCBIGene:55656	INTS8	biolink:Gene	NCBITaxon:9606
NCBIGene:5153	PDE1B	biolink:Gene	NCBITaxon:9606
NCBIGene:144402	CPNE8	biolink:Gene	NCBITaxon:9606
NCBIGene:57623	ZFAT	biolink:Gene	NCBITaxon:9606
NCBIGene:161779	PGBD4	biolink:Gene	NCBITaxon:9606
NCBIGene:115207	KCTD12	biolink:Gene	NCBITaxon:9606
NCBIGene:2841	GPR18	biolink:Gene	NCBITaxon:9606
NCBIGene:65062	TMEM237	biolink:Gene	NCBITaxon:9606
NCBIGene:285368	PRRT3	biolink:Gene	NCBITaxon:9606
NCBITaxon:1969	Streptomyces chartreusis	biolink:OrganismTaxon	NA
NCBIGene:91442	FAAP24	biolink:Gene	NCBITaxon:9606
NCBIGene:146722	CD300LF	biolink:Gene	NCBITaxon:9606
NCBIGene:10795	ZNF268	biolink:Gene	NCBITaxon:9606
NCBIGene:10469	TIMM44	biolink:Gene	NCBITaxon:9606
NCBIGene:22829	NLGN4Y	biolink:Gene	NCBITaxon:9606
NCBIGene:8555	CDC14B	biolink:Gene	NCBITaxon:9606
NCBIGene:9501	RPH3AL	biolink:Gene	NCBITaxon:9606
NCBIGene:1960	EGR3	biolink:Gene	NCBITaxon:9606
NCBIGene:51247	PAIP2	biolink:Gene	NCBITaxon:9606
NCBIGene:54619	CCNJ	biolink:Gene	NCBITaxon:9606
UniProtKB:A0A0B4J1Y9	HV372_HUMAN Immunoglobulin heavy variable 3-72 (sprot)	biolink:Protein	NCBITaxon:9606
NCBIGene:100506844	GIHCG	biolink:Gene	NCBITaxon:9606
NCBIGene:284260	LINC00907	biolink:Gene	NCBITaxon:9606
UniProtKB:P01767	HV353_HUMAN Immunoglobulin heavy variable 3-53 (sprot)	biolink:Protein	NCBITaxon:9606
NCBIGene:133874	C5orf58	biolink:Gene	NCBITaxon:9606
NCBIGene:64854	USP46	biolink:Gene	NCBITaxon:9606
NCBIGene:166379	BBS12	biolink:Gene	NCBITaxon:9606
NCBIGene:1456	CSNK1G3	biolink:Gene	NCBITaxon:9606
NCBITaxon:2014	Nocardiopsis dassonvillei	biolink:OrganismTaxon	NA
NCBIGene:51406	NOL7	biolink:Gene	NCBITaxon:9606
NCBIGene:246269	AFG1L	biolink:Gene	NCBITaxon:9606
NCBIGene:23263	MCF2L	biolink:Gene	NCBITaxon:9606
NCBIGene:9633	TESMIN	biolink:Gene	NCBITaxon:9606
NCBIGene:79728	PALB2	biolink:Gene	NCBITaxon:9606
NCBITaxon:2720871	Aspergillus subgen. Circumdati	biolink:OrganismTaxon	NA
NCBIGene:101410533	YTHDF3-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:65083	NOL6	biolink:Gene	NCBITaxon:9606
NCBITaxon:93220	Pandoraea pnomenusa	biolink:OrganismTaxon	NA
NCBIGene:8398	PLA2G6	biolink:Gene	NCBITaxon:9606
NCBIGene:64283	ARHGEF28	biolink:Gene	NCBITaxon:9606
NCBIGene:79848	CSPP1	biolink:Gene	NCBITaxon:9606
NCBITaxon:2571029	Brachybacterium sp. SGAir0954	biolink:OrganismTaxon	NA
NCBIGene:25865	PRKD2	biolink:Gene	NCBITaxon:9606
NCBIGene:79673	ZNF329	biolink:Gene	NCBITaxon:9606
NCBIGene:284346	ZNF575	biolink:Gene	NCBITaxon:9606
NCBIGene:5125	PCSK5	biolink:Gene	NCBITaxon:9606
NCBIGene:440465	BAIAP2-DT	biolink:Gene	NCBITaxon:9606
UniProtKB:A0A087X0M5	TVB18_HUMAN T cell receptor beta variable 18 (sprot)	biolink:Protein	NCBITaxon:9606
NCBIGene:51385	ZNF589	biolink:Gene	NCBITaxon:9606
NCBIGene:51226	COPZ2	biolink:Gene	NCBITaxon:9606
NCBIGene:2054	STX2	biolink:Gene	NCBITaxon:9606
NCBIGene:10152	ABI2	biolink:Gene	NCBITaxon:9606
NCBITaxon:1235441	Nocardiopsis gilva YIM 90087	biolink:OrganismTaxon	NA
NCBIGene:91893	FDXACB1	biolink:Gene	NCBITaxon:9606
NCBIGene:729438	CASTOR2	biolink:Gene	NCBITaxon:9606
NCBIGene:9900	SV2A	biolink:Gene	NCBITaxon:9606
NCBIGene:10172	ZNF256	biolink:Gene	NCBITaxon:9606
NCBIGene:8453	CUL2	biolink:Gene	NCBITaxon:9606
NCBIGene:50632	CALY	biolink:Gene	NCBITaxon:9606
NCBIGene:51490	SPOUT1	biolink:Gene	NCBITaxon:9606
NCBIGene:10520	ZNF211	biolink:Gene	NCBITaxon:9606
NCBIGene:10780	ZNF234	biolink:Gene	NCBITaxon:9606
NCBIGene:1945	EFNA4	biolink:Gene	NCBITaxon:9606
NCBIGene:1797	DXO	biolink:Gene	NCBITaxon:9606
NCBIGene:58488	PCTP	biolink:Gene	NCBITaxon:9606
NCBIGene:441024	MTHFD2L	biolink:Gene	NCBITaxon:9606
NCBIGene:114132	SIGLEC11	biolink:Gene	NCBITaxon:9606
NCBIGene:9980	DOP1B	biolink:Gene	NCBITaxon:9606
NCBIGene:54848	ARHGEF38	biolink:Gene	NCBITaxon:9606
NCBIGene:139231	FAM199X	biolink:Gene	NCBITaxon:9606
NCBIGene:9690	UBE3C	biolink:Gene	NCBITaxon:9606
NCBIGene:114659	LRRC37B	biolink:Gene	NCBITaxon:9606
NCBIGene:79134	TMEM185B	biolink:Gene	NCBITaxon:9606
NCBIGene:23420	NOMO1	biolink:Gene	NCBITaxon:9606
NCBIGene:83861	RSPH3	biolink:Gene	NCBITaxon:9606
NCBIGene:5891	MOK	biolink:Gene	NCBITaxon:9606
NCBIGene:339175	METTL2A	biolink:Gene	NCBITaxon:9606
NCBIGene:9880	ZBTB39	biolink:Gene	NCBITaxon:9606
NCBIGene:55267	PRR34	biolink:Gene	NCBITaxon:9606
NCBIGene:24141	LAMP5	biolink:Gene	NCBITaxon:9606
NCBIGene:610	HCN2	biolink:Gene	NCBITaxon:9606
NCBIGene:23336	SYNM	biolink:Gene	NCBITaxon:9606
UniProtKB:P01597	KV139_HUMAN Immunoglobulin kappa variable 1-39 (sprot)	biolink:Protein	NCBITaxon:9606
NCBIGene:55785	FGD6	biolink:Gene	NCBITaxon:9606
NCBIGene:56474	CTPS2	biolink:Gene	NCBITaxon:9606
NCBIGene:5663	PSEN1	biolink:Gene	NCBITaxon:9606
NCBIGene:55170	PRMT6	biolink:Gene	NCBITaxon:9606
NCBIGene:26094	DCAF4	biolink:Gene	NCBITaxon:9606
NCBIGene:55033	FKBP14	biolink:Gene	NCBITaxon:9606
NCBIGene:105372419	GEMIN7-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:81928	CABLES2	biolink:Gene	NCBITaxon:9606
NCBIGene:55205	ZNF532	biolink:Gene	NCBITaxon:9606
NCBIGene:284406	ZFP82	biolink:Gene	NCBITaxon:9606
NCBIGene:117584	RFFL	biolink:Gene	NCBITaxon:9606
NCBIGene:79071	ELOVL6	biolink:Gene	NCBITaxon:9606
NCBIGene:57585	CRAMP1	biolink:Gene	NCBITaxon:9606
NCBIGene:5096	PCCB	biolink:Gene	NCBITaxon:9606
NCBIGene:6419	SETMAR	biolink:Gene	NCBITaxon:9606
NCBIGene:100996939	PYURF	biolink:Gene	NCBITaxon:9606
NCBIGene:2151	F2RL2	biolink:Gene	NCBITaxon:9606
NCBIGene:375298	CERKL	biolink:Gene	NCBITaxon:9606
NCBIGene:55194	EVA1B	biolink:Gene	NCBITaxon:9606
NCBIGene:84240	ZCCHC9	biolink:Gene	NCBITaxon:9606
NCBIGene:57728	WDR19	biolink:Gene	NCBITaxon:9606
NCBIGene:55734	ZFP64	biolink:Gene	NCBITaxon:9606
NCBIGene:54916	TMEM260	biolink:Gene	NCBITaxon:9606
NCBIGene:246329	STAC3	biolink:Gene	NCBITaxon:9606
NCBIGene:138151	NACC2	biolink:Gene	NCBITaxon:9606
NCBIGene:9825	SPATA2	biolink:Gene	NCBITaxon:9606
NCBIGene:553103	MIR3936HG	biolink:Gene	NCBITaxon:9606
NCBIGene:10390	CEPT1	biolink:Gene	NCBITaxon:9606
NCBIGene:646719	NIPBL-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:55773	TBC1D23	biolink:Gene	NCBITaxon:9606
NCBIGene:283927	NUDT7	biolink:Gene	NCBITaxon:9606
NCBIGene:103752584	CCND2-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:127396	ZNF684	biolink:Gene	NCBITaxon:9606
NCBIGene:51025	PAM16	biolink:Gene	NCBITaxon:9606
NCBIGene:157697	ERICH1	biolink:Gene	NCBITaxon:9606
NCBIGene:101410543	XXYLT1-AS2	biolink:Gene	NCBITaxon:9606
NCBIGene:23762	OSBP2	biolink:Gene	NCBITaxon:9606
NCBIGene:2979	GUCA1B	biolink:Gene	NCBITaxon:9606
NCBIGene:80864	EGFL8	biolink:Gene	NCBITaxon:9606
NCBIGene:25921	ZDHHC5	biolink:Gene	NCBITaxon:9606
NCBIGene:391712	TRIM61	biolink:Gene	NCBITaxon:9606
NCBIGene:93587	TRMT10A	biolink:Gene	NCBITaxon:9606
NCBIGene:388559	ZNF888	biolink:Gene	NCBITaxon:9606
NCBIGene:3577	CXCR1	biolink:Gene	NCBITaxon:9606
NCBIGene:51438	MAGEC2	biolink:Gene	NCBITaxon:9606
NCBITaxon:338584	Polymorphospora rubra	biolink:OrganismTaxon	NA
NCBIGene:139324	HDX	biolink:Gene	NCBITaxon:9606
NCBIGene:7136	TNNI2	biolink:Gene	NCBITaxon:9606
NCBIGene:6499	SKIC2	biolink:Gene	NCBITaxon:9606
NCBIGene:84937	ZNRF1	biolink:Gene	NCBITaxon:9606
NCBIGene:51501	HIKESHI	biolink:Gene	NCBITaxon:9606
NCBIGene:10732	TCFL5	biolink:Gene	NCBITaxon:9606
NCBIGene:51161	C3orf18	biolink:Gene	NCBITaxon:9606
NCBIGene:100861412	FSBP	biolink:Gene	NCBITaxon:9606
NCBIGene:387254	SLC7A5P2	biolink:Gene	NCBITaxon:9606
NCBIGene:699	BUB1	biolink:Gene	NCBITaxon:9606
NCBIGene:728190	NUTM2A-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:100652740	PYCARD-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:8539	API5	biolink:Gene	NCBITaxon:9606
NCBIGene:8907	AP1M1	biolink:Gene	NCBITaxon:9606
NCBIGene:4734	NEDD4	biolink:Gene	NCBITaxon:9606
NCBIGene:203260	CCDC107	biolink:Gene	NCBITaxon:9606
NCBIGene:57463	AMIGO1	biolink:Gene	NCBITaxon:9606
NCBIGene:104326052	NRIR	biolink:Gene	NCBITaxon:9606
NCBIGene:79788	ZNF665	biolink:Gene	NCBITaxon:9606
NCBIGene:2906	GRIN2D	biolink:Gene	NCBITaxon:9606
NCBIGene:55346	TCP11L1	biolink:Gene	NCBITaxon:9606
NCBIGene:64175	P3H1	biolink:Gene	NCBITaxon:9606
NCBIGene:115950	ZNF653	biolink:Gene	NCBITaxon:9606
NCBIGene:100505741	SPATA1	biolink:Gene	NCBITaxon:9606
NCBIGene:51409	HEMK1	biolink:Gene	NCBITaxon:9606
NCBIGene:100505636	MALINC1	biolink:Gene	NCBITaxon:9606
NCBIGene:84281	C2orf88	biolink:Gene	NCBITaxon:9606
NCBIGene:100874048	DGUOK-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:23086	EXPH5	biolink:Gene	NCBITaxon:9606
NCBIGene:22906	TRAK1	biolink:Gene	NCBITaxon:9606
NCBIGene:51171	HSD17B14	biolink:Gene	NCBITaxon:9606
NCBIGene:2215	FCGR3B	biolink:Gene	NCBITaxon:9606
NCBIGene:57519	STARD9	biolink:Gene	NCBITaxon:9606
NCBIGene:56911	MAP3K7CL	biolink:Gene	NCBITaxon:9606
NCBIGene:284194	LGALS9B	biolink:Gene	NCBITaxon:9606
NCBIGene:7738	ZNF184	biolink:Gene	NCBITaxon:9606
NCBIGene:728537	C2orf92	biolink:Gene	NCBITaxon:9606
NCBIGene:91373	UAP1L1	biolink:Gene	NCBITaxon:9606
UniProtKB:A0A0C4DH73	KV112_HUMAN Immunoglobulin kappa variable 1-12 (sprot)	biolink:Protein	NCBITaxon:9606
NCBIGene:103695365	LINC01435	biolink:Gene	NCBITaxon:9606
NCBIGene:9170	LPAR2	biolink:Gene	NCBITaxon:9606
NCBIGene:8507	ENC1	biolink:Gene	NCBITaxon:9606
NCBIGene:647009	RWDD4P2	biolink:Gene	NCBITaxon:9606
NCBIGene:9762	LZTS3	biolink:Gene	NCBITaxon:9606
NCBIGene:115703	ARHGAP33	biolink:Gene	NCBITaxon:9606
NCBIGene:122945	NOXRED1	biolink:Gene	NCBITaxon:9606
NCBIGene:124401	ANKS3	biolink:Gene	NCBITaxon:9606
NCBIGene:2074	ERCC6	biolink:Gene	NCBITaxon:9606
NCBIGene:148266	ZNF569	biolink:Gene	NCBITaxon:9606
NCBIGene:136051	ZNF786	biolink:Gene	NCBITaxon:9606
NCBIGene:80007	C10orf88	biolink:Gene	NCBITaxon:9606
NCBIGene:2982	GUCY1A1	biolink:Gene	NCBITaxon:9606
NCBIGene:54535	CCHCR1	biolink:Gene	NCBITaxon:9606
NCBIGene:212	ALAS2	biolink:Gene	NCBITaxon:9606
NCBIGene:10253	SPRY2	biolink:Gene	NCBITaxon:9606
NCBIGene:197342	EME2	biolink:Gene	NCBITaxon:9606
NCBIGene:8228	PNPLA4	biolink:Gene	NCBITaxon:9606
NCBIGene:137902	PXDNL	biolink:Gene	NCBITaxon:9606
NCBIGene:54676	GTPBP2	biolink:Gene	NCBITaxon:9606
NCBIGene:58491	ZNF71	biolink:Gene	NCBITaxon:9606
NCBIGene:2588	GALNS	biolink:Gene	NCBITaxon:9606
NCBIGene:146547	PRSS36	biolink:Gene	NCBITaxon:9606
NCBIGene:79944	L2HGDH	biolink:Gene	NCBITaxon:9606
NCBIGene:6876	TAGLN	biolink:Gene	NCBITaxon:9606
NCBIGene:100128594	TMSB15B-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:10785	WDR4	biolink:Gene	NCBITaxon:9606
NCBIGene:84628	NTNG2	biolink:Gene	NCBITaxon:9606
NCBIGene:100287482	SMKR1	biolink:Gene	NCBITaxon:9606
NCBIGene:79798	ARMC5	biolink:Gene	NCBITaxon:9606
NCBIGene:130162	CLHC1	biolink:Gene	NCBITaxon:9606
NCBIGene:10166	SLC25A15	biolink:Gene	NCBITaxon:9606
NCBIGene:26267	FBXO10	biolink:Gene	NCBITaxon:9606
NCBIGene:8636	SSNA1	biolink:Gene	NCBITaxon:9606
NCBIGene:55718	POLR3E	biolink:Gene	NCBITaxon:9606
NCBIGene:100132406	NBPF10	biolink:Gene	NCBITaxon:9606
NCBIGene:79695	GALNT12	biolink:Gene	NCBITaxon:9606
NCBIGene:7379	UPK2	biolink:Gene	NCBITaxon:9606
NCBIGene:56623	INPP5E	biolink:Gene	NCBITaxon:9606
NCBIGene:26063	DECR2	biolink:Gene	NCBITaxon:9606
NCBIGene:388561	ZNF761	biolink:Gene	NCBITaxon:9606
NCBIGene:284161	GDPD1	biolink:Gene	NCBITaxon:9606
NCBIGene:134429	STARD4	biolink:Gene	NCBITaxon:9606
NCBIGene:100131655	ZNF236-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:79884	MAP9	biolink:Gene	NCBITaxon:9606
NCBIGene:9945	GFPT2	biolink:Gene	NCBITaxon:9606
NCBIGene:84752	B3GNT9	biolink:Gene	NCBITaxon:9606
NCBIGene:8975	USP13	biolink:Gene	NCBITaxon:9606
NCBIGene:93973	ACTR8	biolink:Gene	NCBITaxon:9606
NCBIGene:10467	ZNHIT1	biolink:Gene	NCBITaxon:9606
NCBIGene:101927117	PLCG1-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:54106	TLR9	biolink:Gene	NCBITaxon:9606
NCBIGene:3382	ICA1	biolink:Gene	NCBITaxon:9606
NCBIGene:132660	LIN54	biolink:Gene	NCBITaxon:9606
NCBIGene:56946	EMSY	biolink:Gene	NCBITaxon:9606
NCBIGene:2239	GPC4	biolink:Gene	NCBITaxon:9606
NCBIGene:101060200	ZNF891	biolink:Gene	NCBITaxon:9606
NCBIGene:100861514	ELMO1-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:140699	MROH8	biolink:Gene	NCBITaxon:9606
NCBIGene:201514	ZNF584	biolink:Gene	NCBITaxon:9606
NCBIGene:285505	GASK1B-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:59343	SENP2	biolink:Gene	NCBITaxon:9606
NCBIGene:29956	CERS2	biolink:Gene	NCBITaxon:9606
NCBIGene:27309	ZNF330	biolink:Gene	NCBITaxon:9606
NCBIGene:79056	PRRG4	biolink:Gene	NCBITaxon:9606
NCBIGene:6618	SNAPC2	biolink:Gene	NCBITaxon:9606
NCBIGene:123016	TTC8	biolink:Gene	NCBITaxon:9606
NCBIGene:64446	DNAI2	biolink:Gene	NCBITaxon:9606
NCBIGene:169981	SPIN3	biolink:Gene	NCBITaxon:9606
NCBIGene:10565	ARFGEF1	biolink:Gene	NCBITaxon:9606
NCBIGene:210	ALAD	biolink:Gene	NCBITaxon:9606
NCBIGene:89796	NAV1	biolink:Gene	NCBITaxon:9606
NCBIGene:26224	FBXL3	biolink:Gene	NCBITaxon:9606
NCBIGene:100750325	RCAN3AS	biolink:Gene	NCBITaxon:9606
NCBIGene:6512	SLC1A7	biolink:Gene	NCBITaxon:9606
NCBIGene:410	ARSA	biolink:Gene	NCBITaxon:9606
NCBIGene:255783	INAFM1	biolink:Gene	NCBITaxon:9606
NCBIGene:124997	WDR81	biolink:Gene	NCBITaxon:9606
NCBIGene:51256	TBC1D7	biolink:Gene	NCBITaxon:9606
NCBIGene:256302	NATD1	biolink:Gene	NCBITaxon:9606
NCBIGene:100506581	C16orf95	biolink:Gene	NCBITaxon:9606
NCBIGene:84940	CORO6	biolink:Gene	NCBITaxon:9606
NCBIGene:1802	DPH2	biolink:Gene	NCBITaxon:9606
NCBIGene:54897	CASZ1	biolink:Gene	NCBITaxon:9606
NCBIGene:57089	ENTPD7	biolink:Gene	NCBITaxon:9606
NCBIGene:8976	WASL	biolink:Gene	NCBITaxon:9606
NCBIGene:100129361	SMIM10L1	biolink:Gene	NCBITaxon:9606
NCBIGene:9738	CCP110	biolink:Gene	NCBITaxon:9606
NCBIGene:102724601	RABGAP1L-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:151230	KLHL23	biolink:Gene	NCBITaxon:9606
NCBIGene:121355	GTSF1	biolink:Gene	NCBITaxon:9606
NCBIGene:50618	ITSN2	biolink:Gene	NCBITaxon:9606
NCBIGene:4951	OCM2	biolink:Gene	NCBITaxon:9606
NCBIGene:1841	DTYMK	biolink:Gene	NCBITaxon:9606
NCBIGene:56998	CTNNBIP1	biolink:Gene	NCBITaxon:9606
NCBIGene:6519	SLC3A1	biolink:Gene	NCBITaxon:9606
NCBITaxon:2496266	Iodobacter ciconiae	biolink:OrganismTaxon	NA
NCBITaxon:796027	Sugiyamaella lignohabitans	biolink:OrganismTaxon	NA
NCBIGene:22994	CEP131	biolink:Gene	NCBITaxon:9606
NCBIGene:9655	SOCS5	biolink:Gene	NCBITaxon:9606
NCBIGene:80298	MTERF2	biolink:Gene	NCBITaxon:9606
NCBIGene:9870	AREL1	biolink:Gene	NCBITaxon:9606
NCBIGene:9095	TBX19	biolink:Gene	NCBITaxon:9606
NCBIGene:47	ACLY	biolink:Gene	NCBITaxon:9606
NCBIGene:7955	RNF217-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:219738	FAM241B	biolink:Gene	NCBITaxon:9606
NCBIGene:9751	SNPH	biolink:Gene	NCBITaxon:9606
